reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay,is_delayed,total_late_percent
2024,ABERDEEN,CANADA,TORONTO,TUI AIRWAYS LTD,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,44.0,0,0.0
2024,ABERDEEN,AZERBAIJAN,BAKU (HEYDER ALIYEV INT'L),AIR HAMBURG,C,1,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
2024,ABERDEEN,BULGARIA,BURGAS,BH AIR,C,26,0,0,0.0,11.538462,50.0,19.230769,15.384615,3.846154,0.0,0.0,0.0,0.0,0.0,17.269231,26,73.076923,12.192308,1,38.461538
2024,ABERDEEN,LATVIA,RIGA,AIR BALTIC,S,66,0,0,1.515152,18.181818,22.727273,19.69697,13.636364,16.666667,4.545455,3.030303,0.0,0.0,0.0,37.848485,68,61.764706,25.691176,1,57.57575899999999
2024,ABERDEEN,POLAND,GDANSK,WIZZ AIR,S,276,0,2,11.151079,28.776978,27.697842,7.913669,10.791367,7.194245,2.877698,2.877698,0.0,0.0,0.719424,25.561594,254,68.75,16.488189,1,31.654676999999996
2024,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,S,562,0,9,17.162872,50.437828,16.287215,5.779335,4.378284,3.152364,0.525394,0.700525,0.0,0.0,1.576182,9.261566,558,66.958042,22.311828,0,14.535902000000002
2024,ABERDEEN,UNITED KINGDOM,BELFAST INTERNATIONAL,LOGANAIR LTD,S,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,336.0,0,0.0,0.0,1,100.0
2024,ABERDEEN,UNITED KINGDOM,BELFAST INTERNATIONAL,TUI AIRWAYS LTD,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,58.0,0,0.0
2024,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,S,1700,0,26,7.358053,49.304751,27.230591,5.561993,4.577057,3.592121,0.637312,0.23175,0.0,0.0,1.506373,9.262941,1633,65.171192,21.44703,0,14.600233000000001
2024,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,S,539,0,25,20.921986,38.475177,21.276596,6.205674,4.255319,3.900709,0.531915,0.0,0.0,0.0,4.432624,8.799629,556,70.190641,17.208633,0,14.893617
2024,ABERDEEN,UNITED KINGDOM,DUNDEE,LOGANAIR LTD,S,2,0,0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0.0,0.0,0,50.0
2024,ABERDEEN,UNITED KINGDOM,EAST MIDLANDS INTERNATIONAL,EASTERN AIRWAYS,C,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0,0.0,0.0,0,0.0
2024,ABERDEEN,UNITED KINGDOM,EAST MIDLANDS INTERNATIONAL,EASTERN AIRWAYS,S,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0.0,0.0,0,0.0
2024,ABERDEEN,UNITED KINGDOM,EDINBURGH,LOGANAIR LTD,S,6,0,3,0.0,0.0,22.222222,11.111111,22.222222,0.0,0.0,11.111111,0.0,0.0,33.333333,53.833333,7,12.5,66.857143,1,44.444444
2024,ABERDEEN,UNITED KINGDOM,GLASGOW,EASYJET UK LTD,S,2,0,0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,0.0,0.0,1,50.0
2024,ABERDEEN,UNITED KINGDOM,GLASGOW,LOGANAIR LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,15.0,0,0.0
2024,ABERDEEN,UNITED KINGDOM,GLASGOW,LOGANAIR LTD,S,2,0,0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3,33.333333,69.0,1,50.0
2024,ABERDEEN,UNITED KINGDOM,GUERNSEY,AURIGNY AIR SERVICES,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,53.0,0,0.0
2024,ABERDEEN,UNITED KINGDOM,GUERNSEY,AURIGNY AIR SERVICES,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,14.0,0,0.0
2024,ABERDEEN,UNITED KINGDOM,GUERNSEY,LOGANAIR LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,46.25,0,0.0
2024,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,S,648,0,169,2.203182,32.435741,25.826193,5.752754,5.507956,4.283966,2.325581,0.979192,0.0,0.0,20.685435,17.817901,656,67.509987,17.329268,1,18.849449
2024,ABERDEEN,UNITED KINGDOM,INVERNESS,BRITISH AIRWAYS PLC,S,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,0,0.0
2024,ABERDEEN,UNITED KINGDOM,INVERNESS,EASYJET UK LTD,S,2,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,62.5,0,0.0,0.0,1,50.0
2024,ABERDEEN,UNITED KINGDOM,INVERNESS,LOGANAIR LTD,S,1,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
2024,ABERDEEN,UNITED KINGDOM,ISLE OF MAN,LOGANAIR LTD,S,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0.0,0.0,0,0.0
2024,ABERDEEN,UNITED KINGDOM,KIRKWALL,EASTERN AIRWAYS,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,4.0,0,0.0
2024,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,C,3,0,0,0.0,33.333333,66.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.666667,1,0.0,18.0,0,0.0
2024,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,S,1402,0,74,10.433604,40.582656,24.796748,6.842818,5.623306,3.861789,1.761518,1.084011,0.0,0.0,5.01355,14.130528,1708,73.251942,16.707845,0,19.173442
2024,ABERDEEN,UNITED KINGDOM,LIVERPOOL (JOHN LENNON),BRITISH AIRWAYS PLC,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0,0.0
2024,ABERDEEN,UNITED KINGDOM,GATWICK,EASYJET UK LTD,S,1460,0,18,6.495264,39.445196,24.289581,9.810555,7.780785,7.510149,2.435724,0.811908,0.202977,0.0,1.217862,19.678082,1460,71.699391,17.580137,1,28.552098
2024,ABERDEEN,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,S,4643,0,166,6.217509,40.486588,24.953213,11.124974,8.879185,4.096486,0.457476,0.33271,0.0,0.0,3.451861,12.885204,3831,62.352646,18.137823,0,24.890831
2024,ABERDEEN,UNITED KINGDOM,HEATHROW,LOGANAIR LTD,S,5,0,0,0.0,0.0,0.0,40.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,84.2,2,50.0,23.0,1,100.0
2024,ABERDEEN,UNITED KINGDOM,LONDON CITY,BA CITYFLYER LTD,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,93.75,2.625,0,0.0
2024,ABERDEEN,UNITED KINGDOM,LONDON CITY,LOGANAIR LTD,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,168.0,0,0.0
2024,ABERDEEN,UNITED KINGDOM,LUTON,EASYJET UK LTD,S,579,0,12,6.42978,34.686971,27.918782,12.85956,10.659898,3.384095,1.522843,0.338409,0.169205,0.0,2.030457,15.590674,636,64.133739,21.993711,1,28.934009999999997
2024,ABERDEEN,UNITED KINGDOM,LUTON,TUI AIRWAYS LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50.0,12.0,0,0.0
2024,ABERDEEN,UNITED KINGDOM,STANSTED,EASTERN AIRWAYS,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,33.333333,24.0,0,0.0
2024,ABERDEEN,UNITED KINGDOM,CITY OF DERRY (EGLINTON),EASTERN AIRWAYS,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,3.0,0,0.0
2024,ABERDEEN,UNITED KINGDOM,MANCHESTER,LOGANAIR LTD,S,1682,0,20,11.633373,45.710928,25.616921,6.874266,4.524089,3.172738,0.763807,0.52879,0.0,0.0,1.175088,9.680143,1799,67.761033,20.91662,0,15.863690000000002
2024,ABERDEEN,UNITED KINGDOM,NEWCASTLE,EASTERN AIRWAYS,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,63.939394,12.618677,0,0.0
2024,ABERDEEN,UNITED KINGDOM,NEWCASTLE,LOGANAIR LTD,S,178,0,11,15.343915,43.386243,17.989418,4.761905,4.232804,6.349206,2.116402,0.0,0.0,0.0,5.820106,13.775281,533,72.972973,18.585366,0,17.460317
2024,ABERDEEN,UNITED KINGDOM,NEWQUAY,EASTERN AIRWAYS,C,2,0,0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0.0,0.0,1,50.0
2024,ABERDEEN,UNITED KINGDOM,NEWQUAY,EASTERN AIRWAYS,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,61.702128,8.868421,0,0.0
2024,ABERDEEN,UNITED KINGDOM,NEWQUAY,LOGANAIR LTD,S,373,0,4,7.692308,38.72679,34.482759,7.161804,5.570292,3.713528,1.32626,0.265252,0.0,0.0,1.061008,11.243968,270,70.695971,16.396296,0,18.037136000000004
2024,ABERDEEN,UNITED KINGDOM,NORWICH,LOGANAIR LTD,S,1102,0,15,20.590868,46.732319,19.15846,4.923903,4.38675,2.059087,0.80573,0.0,0.0,0.0,1.342883,6.983666,1060,71.689498,17.910377,0,12.17547
2024,ABERDEEN,UNITED KINGDOM,SUMBURGH,EASTERN AIRWAYS,S,5,0,2,0.0,14.285714,0.0,14.285714,28.571429,14.285714,0.0,0.0,0.0,0.0,28.571429,33.8,9,60.0,78.333333,1,57.142857
2024,ABERDEEN,UNITED KINGDOM,SUMBURGH,LOGANAIR LTD,S,1727,0,125,7.559395,31.479482,31.533477,7.721382,6.425486,5.237581,2.483801,0.809935,0.0,0.0,6.74946,16.874349,1866,56.888663,25.869775,1,22.678185
2024,ABERDEEN,UNITED KINGDOM,SOUTHAMPTON,LOGANAIR LTD,S,104,0,5,15.59633,44.036697,5.504587,3.669725,8.256881,15.59633,2.752294,0.0,0.0,0.0,4.587156,23.230769,208,51.162791,41.072115,1,30.27523
2024,ABERDEEN,UNITED KINGDOM,STORNOWAY,LOGANAIR LTD,S,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0,0.0
2024,ABERDEEN,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,EASTERN AIRWAYS,S,341,3,22,3.825137,40.983607,29.234973,7.377049,6.557377,3.278689,1.36612,0.546448,0.0,0.819672,6.010929,13.14956,0,0.0,0.0,0,19.125683000000002
2024,ABERDEEN,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,LOGANAIR LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,11.5,0,0.0
2024,ABERDEEN,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,LOGANAIR LTD,S,195,0,15,17.142857,47.142857,15.238095,4.761905,4.285714,1.904762,1.904762,0.47619,0.0,0.0,7.142857,10.405128,662,71.671388,20.15861,0,13.333333
2024,ABERDEEN,UNITED KINGDOM,WICK JOHN O GROATS,EASTERN AIRWAYS,S,920,0,196,4.659498,32.168459,25.0,6.362007,5.197133,5.913978,1.792115,1.25448,0.089606,0.0,17.562724,19.692391,1076,73.220339,14.575279,1,20.609319
2024,ABERDEEN,USA,HOUSTON,AIR HAMBURG,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0,0.0
2024,ABERDEEN,BELGIUM,BRUSSELS,TRANSAVIA,C,2,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,0.0,0.0,0,0.0
2024,ABERDEEN,BELGIUM,LIEGE,EASTERN AIRWAYS,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,113.0,0,0.0
2024,ABERDEEN,DENMARK,AALBORG,DOT - DANU ORO TRANSPORTAS,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0,0.0
2024,ABERDEEN,DENMARK,BILLUND,LOGANAIR LTD,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,209.0,0,0.0
2024,ABERDEEN,DENMARK,COPENHAGEN,SAS,S,158,0,4,0.0,48.765432,38.888889,6.17284,1.851852,1.851852,0.0,0.0,0.0,0.0,2.469136,5.64557,157,66.060606,15.585987,0,9.876543999999999
2024,ABERDEEN,DENMARK,ESBJERG,LOGANAIR LTD,S,399,0,4,17.369727,39.454094,24.565757,7.692308,4.962779,3.473945,0.744417,0.744417,0.0,0.0,0.992556,11.092732,414,67.13948,20.673913,0,17.617865999999996
2024,ABERDEEN,FAROE ISLANDS,VAGAR,ATLANTIC AIRWAYS,C,2,0,0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,180.5,2,50.0,11.5,1,100.0
2024,ABERDEEN,FINLAND,HELSINKI,AIREXPLORE,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,3.0,0,0.0
2024,ABERDEEN,FINLAND,HELSINKI,JET2.COM LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,33.333333,34.666667,0,0.0
2024,ABERDEEN,FRANCE,LA ROCHELLE,RYANAIR,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,85.0,0,0.0
2024,ABERDEEN,GERMANY,FRANKFURT MAIN,CARPATAIR,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50.0,25.5,0,0.0
2024,ABERDEEN,GERMANY,FRANKFURT MAIN,ENTER AIR,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,72.0,0,0.0
2024,ABERDEEN,GERMANY,FRANKFURT MAIN,GERMAN AIRWAYS GMBH & CO KG,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,4.0,0,0.0
2024,ABERDEEN,GREECE,CORFU,TUI AIRWAYS LTD,C,50,0,0,0.0,2.0,28.0,14.0,26.0,24.0,2.0,4.0,0.0,0.0,0.0,47.92,48,18.75,82.145833,1,70.0
2024,ABERDEEN,GREECE,RHODES,TUI AIRWAYS LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,36.585366,40.658537,0,0.0
2024,ABERDEEN,GREECE,SALONIKA,JET2.COM LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50.0,9.5,0,0.0
2024,ABERDEEN,GREECE,SALONIKA,SKY EXPRESS,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,6.0,0,0.0
2024,ABERDEEN,ICELAND,AKUREYRI,ICELANDAIR,C,4,0,0,25.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0,0.0
2024,ABERDEEN,ICELAND,KEFLAVIK,WIZZ AIR,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50.0,12.0,0,0.0
2024,ABERDEEN,IRISH REPUBLIC,DUBLIN,AER LINGUS,S,789,0,11,7.125,40.125,30.125,8.375,7.25,3.625,1.125,0.875,0.0,0.0,1.375,13.467681,688,68.705548,17.729651,0,21.25
2024,ABERDEEN,IRISH REPUBLIC,DUBLIN,LOGANAIR LTD,S,637,0,11,7.253086,27.777778,33.641975,10.95679,9.259259,6.481481,2.469136,0.462963,0.0,0.0,1.697531,18.926217,673,55.177515,32.43685,1,29.629628999999994
2024,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM,S,466,0,107,0.69808,31.937173,34.904014,7.853403,4.013962,1.745201,0.17452,0.0,0.0,0.0,18.673647,8.474249,568,65.925926,11.440141,0,13.787085999999999
2024,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM CITYHOPPER,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,0,0.0
2024,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM CITYHOPPER,S,2825,1,0,0.920028,28.237792,48.230715,11.748054,7.714084,2.547771,0.318471,0.2477,0.0,0.035386,0.0,11.83292,2341,78.85519,11.409654,0,22.576079999999997
2024,ABERDEEN,NORWAY,BERGEN,LOGANAIR LTD,S,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0.0,80.0,0,0.0
2024,ABERDEEN,NORWAY,BERGEN,SAS,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50.0,0,0.0
2024,ABERDEEN,NORWAY,BERGEN,WIDEROE FLYVESELSKAP A/S,S,1187,0,87,2.276295,47.880691,30.612245,5.102041,3.453689,3.139717,0.706436,0.0,0.0,0.0,6.828885,8.242628,1197,84.394904,7.324979,0,12.401883000000002
2024,ABERDEEN,NORWAY,HAUGESUND,EASTERN AIRWAYS,C,19,1,0,20.0,5.0,10.0,10.0,5.0,25.0,5.0,15.0,0.0,5.0,0.0,80.894737,0,0.0,0.0,1,60.0
2024,ABERDEEN,NORWAY,HAUGESUND,EASTERN AIRWAYS,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50.0,56.5,0,0.0
2024,ABERDEEN,NORWAY,OSLO (GARDERMOEN),LOGANAIR LTD,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473,69.89899,18.765328,0,0.0
2024,ABERDEEN,NORWAY,STAVANGER,LOGANAIR LTD,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50.0,45.0,0,0.0
2024,ABERDEEN,NORWAY,STAVANGER,SAS,S,977,0,33,7.425743,49.108911,25.940594,6.138614,3.960396,2.970297,0.891089,0.29703,0.0,0.0,3.267327,9.186285,1015,71.549296,12.40197,0,14.257425999999999
2024,ABERDEEN,NORWAY,STAVANGER,WIDEROE FLYVESELSKAP A/S,S,828,0,90,8.605664,57.625272,16.775599,3.267974,2.178649,1.198257,0.544662,0.0,0.0,0.0,9.803922,4.774155,885,87.420043,3.425989,0,7.189542
2024,ABERDEEN,PORTUGAL(EXCLUDING MADEIRA),FARO,RYANAIR,S,122,0,0,7.377049,27.868852,42.622951,14.754098,5.737705,0.819672,0.819672,0.0,0.0,0.0,0.0,11.147541,129,80.769231,10.573643,0,22.131147000000002
2024,ABERDEEN,PORTUGAL(EXCLUDING MADEIRA),FARO,TUI AIRWAYS LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0,0.0
2024,ABERDEEN,SPAIN,ALICANTE,RYANAIR,S,179,0,1,3.888889,26.666667,35.555556,16.666667,11.666667,4.444444,0.0,0.555556,0.0,0.0,0.555556,15.949721,178,60.335196,20.797753,1,33.333334
2024,ABERDEEN,SPAIN,MALAGA,RYANAIR,S,121,0,1,7.377049,22.131148,33.606557,19.672131,13.114754,1.639344,0.819672,0.819672,0.0,0.0,0.819672,17.239669,127,68.75,14.897638,1,36.06557299999999
2024,ABERDEEN,SPAIN,PALMA DE MALLORCA,ALBA STAR,C,85,0,0,1.176471,11.764706,42.352941,18.823529,16.470588,3.529412,5.882353,0.0,0.0,0.0,0.0,25.929412,0,0.0,0.0,1,44.705882
2024,ABERDEEN,SPAIN,PALMA DE MALLORCA,TUI AIRWAYS LTD,C,50,0,0,2.0,20.0,40.0,20.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,16.12,151,58.940397,31.748344,1,38.0
2024,ABERDEEN,SPAIN,REUS,TITAN AIRWAYS LTD,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,0.0,0,0.0
2024,ABERDEEN,SPAIN,REUS,TUI AIRWAYS LTD,C,34,0,0,2.941176,52.941176,26.470588,2.941176,2.941176,5.882353,0.0,5.882353,0.0,0.0,0.0,23.323529,48,83.333333,23.166667,1,17.647058
2024,ABERDEEN,SPAIN,REUS,TUI AIRWAYS LTD,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,95.0,0,0.0
2024,ABERDEEN,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),TUI AIRWAYS LTD,C,119,0,0,14.285714,14.285714,36.134454,18.487395,5.882353,5.882353,4.201681,0.0,0.840336,0.0,0.0,25.294118,160,66.459627,35.275,1,35.294118000000005
2024,ABERDEEN,SWEDEN,GOTEBORG (LANDVETTER),CARPATAIR,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,0.0,0,0.0
2024,ABERDEEN,SWEDEN,GOTEBORG (LANDVETTER),NYXAIR OU,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,2.5,0,0.0
2024,ABERDEEN,SWITZERLAND,GENEVA,EASYJET UK LTD,S,34,0,0,5.882353,8.823529,26.470588,14.705882,29.411765,14.705882,0.0,0.0,0.0,0.0,0.0,28.794118,30,23.333333,48.966667,1,58.823529
2024,ABERDEEN,TURKEY,DALAMAN,TUI AIRWAYS LTD,C,101,0,0,0.990099,21.782178,37.623762,19.80198,13.861386,5.940594,0.0,0.0,0.0,0.0,0.0,17.207921,100,49.50495,95.78,1,39.603959999999994
2024,BELFAST CITY (GEORGE BEST),BULGARIA,PLOVDIV,2 EXCEL AVIATION LTD T/A THE BLADES BROADSWORD SCIMITAR SABRE AND T2,C,2,0,0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0,0.0,0.0,0,0.0
2024,BELFAST CITY (GEORGE BEST),ROMANIA,BUCHAREST (OTOPENI),AIR NOSTRUM,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,53.0,0,0.0
2024,BELFAST CITY (GEORGE BEST),SAUDI ARABIA,RIYADH,NETJETS TRANSPORTES AEREOS,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,30.0,0,0.0
2024,BELFAST CITY (GEORGE BEST),MOROCCO,AGADIR (AL MASSIRA),AIR X CHARTER,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,14.0,0,0.0
2024,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,ABERDEEN,LOGANAIR LTD,S,561,0,18,13.298791,50.086356,19.689119,5.008636,4.317789,3.28152,0.518135,0.690846,0.0,0.0,3.108808,9.486631,559,67.073171,22.381038,0,13.816926000000002
2024,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,BELFAST INTERNATIONAL,BRITISH AIRWAYS PLC,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,10.0,0,0.0
2024,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,BELFAST INTERNATIONAL,EASYJET UK LTD,S,2,0,4,0.0,0.0,16.666667,0.0,16.666667,0.0,0.0,0.0,0.0,0.0,66.666667,20.5,0,0.0,0.0,1,16.666667
2024,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,BIRMINGHAM,AER LINGUS,S,107,0,97,0.490196,11.27451,10.784314,5.392157,7.843137,13.235294,2.941176,0.0,0.490196,0.0,47.54902,44.130841,560,74.21875,10.044643,1,29.90196
2024,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,BIRMINGHAM,EMERALD AIRLINES UK LTD,S,3276,0,26,3.513022,47.758934,30.012114,7.419746,5.269534,3.452453,1.059964,0.393701,0.333131,0.0,0.787402,12.190476,2065,74.553356,14.272155,0,17.928529000000005
2024,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,74.789916,7.980583,0,0.0
2024,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,BRISTOL,AER LINGUS,S,1,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,0,0.0
2024,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,BRISTOL,EASYJET UK LTD,S,357,0,5,10.220994,29.834254,28.176796,15.745856,9.944751,4.41989,0.276243,0.0,0.0,0.0,1.381215,13.820728,394,78.93401,10.220812,0,30.38674
